# atmospheric parameters ATMLAY, A, B, C respectively
 0.00000000E+00  3.52712886E+05  8.98983368E+05  2.71294114E+06  1.00000000E+07
-1.81293434E+02 -9.27801230E+01  1.65357936E+00  5.97264350E-04  1.12829200E-02
 1.22377274E+03  1.14411365E+03  1.21149015E+03  9.39164960E+02  1.00000000E+00
 9.51854837E+05  8.52128985E+05  6.50135488E+05  7.07707765E+05  1.00000000E+09
# atmospheric height [m] and refractive index columns 
-4.64916778E+02  1.000312460314693E+00
-4.63916778E+02  1.000312427489951E+00
-4.62916778E+02  1.000312394668656E+00
-4.61916778E+02  1.000312361850810E+00
-4.60916778E+02  1.000312329036411E+00
-4.59916778E+02  1.000312296225459E+00
-4.58916778E+02  1.000312263417954E+00
-4.57916778E+02  1.000312230613896E+00
-4.56916778E+02  1.000312197813284E+00
-4.55916778E+02  1.000312165016118E+00
-4.54916778E+02  1.000312132222396E+00
-4.53916778E+02  1.000312099432121E+00
-4.52916778E+02  1.000312066645289E+00
-4.51916778E+02  1.000312033861903E+00
-4.50916778E+02  1.000312001081960E+00
-4.49916778E+02  1.000311968305461E+00
-4.48916778E+02  1.000311935532405E+00
-4.47916778E+02  1.000311902762792E+00
-4.46916778E+02  1.000311869996621E+00
-4.45916778E+02  1.000311837233893E+00
-4.44916778E+02  1.000311804474606E+00
-4.43916778E+02  1.000311771718761E+00
-4.42916778E+02  1.000311738966357E+00
-4.41916778E+02  1.000311706217393E+00
-4.40916778E+02  1.000311673471870E+00
-4.39916778E+02  1.000311640729788E+00
-4.38916778E+02  1.000311607991144E+00
-4.37916778E+02  1.000311575255940E+00
-4.36916778E+02  1.000311542524175E+00
-4.35916778E+02  1.000311509795848E+00
-4.34916778E+02  1.000311477070960E+00
-4.33916778E+02  1.000311444349510E+00
-4.32916778E+02  1.000311411631496E+00
-4.31916778E+02  1.000311378916920E+00
-4.30916778E+02  1.000311346205781E+00
-4.29916778E+02  1.000311313498078E+00
-4.28916778E+02  1.000311280793811E+00
-4.27916778E+02  1.000311248092980E+00
-4.26916778E+02  1.000311215395585E+00
-4.25916778E+02  1.000311182701624E+00
-4.24916778E+02  1.000311150011097E+00
-4.23916778E+02  1.000311117324005E+00
-4.22916778E+02  1.000311084640347E+00
-4.21916778E+02  1.000311051960122E+00
-4.20916778E+02  1.000311019283331E+00
-4.19916778E+02  1.000310986609972E+00
-4.18916778E+02  1.000310953940045E+00
-4.17916778E+02  1.000310921273551E+00
-4.16916778E+02  1.000310888610489E+00
-4.15916778E+02  1.000310855950857E+00
-4.14916778E+02  1.000310823294657E+00
-4.13916778E+02  1.000310790641887E+00
-4.12916778E+02  1.000310757992548E+00
-4.11916778E+02  1.000310725346638E+00
-4.10916778E+02  1.000310692704158E+00
-4.09916778E+02  1.000310660065107E+00
-4.08916778E+02  1.000310627429485E+00
-4.07916778E+02  1.000310594797292E+00
-4.06916778E+02  1.000310562168526E+00
-4.05916778E+02  1.000310529543188E+00
-4.04916778E+02  1.000310496921278E+00
-4.03916778E+02  1.000310464302795E+00
-4.02916778E+02  1.000310431687738E+00
-4.01916778E+02  1.000310399076108E+00
-4.00916778E+02  1.000310366467903E+00
-3.99916778E+02  1.000310333863124E+00
-3.98916778E+02  1.000310301261770E+00
-3.97916778E+02  1.000310268663842E+00
-3.96916778E+02  1.000310236069337E+00
-3.95916778E+02  1.000310203478257E+00
-3.94916778E+02  1.000310170890601E+00
-3.93916778E+02  1.000310138306368E+00
-3.92916778E+02  1.000310105725558E+00
-3.91916778E+02  1.000310073148170E+00
-3.90916778E+02  1.000310040574206E+00
-3.89916778E+02  1.000310008003663E+00
-3.88916778E+02  1.000309975436541E+00
-3.87916778E+02  1.000309942872841E+00
-3.86916778E+02  1.000309910312562E+00
-3.85916778E+02  1.000309877755703E+00
-3.84916778E+02  1.000309845202265E+00
-3.83916778E+02  1.000309812652246E+00
-3.82916778E+02  1.000309780105647E+00
-3.81916778E+02  1.000309747562467E+00
-3.80916778E+02  1.000309715022706E+00
-3.79916778E+02  1.000309682486363E+00
-3.78916778E+02  1.000309649953438E+00
-3.77916778E+02  1.000309617423931E+00
-3.76916778E+02  1.000309584897840E+00
-3.75916778E+02  1.000309552375167E+00
-3.74916778E+02  1.000309519855911E+00
-3.73916778E+02  1.000309487340071E+00
-3.72916778E+02  1.000309454827647E+00
-3.71916778E+02  1.000309422318638E+00
-3.70916778E+02  1.000309389813044E+00
-3.69916778E+02  1.000309357310865E+00
-3.68916778E+02  1.000309324812101E+00
-3.67916778E+02  1.000309292316750E+00
-3.66916778E+02  1.000309259824814E+00
-3.65916778E+02  1.000309227336291E+00
-3.64916778E+02  1.000309194851180E+00
-3.63916778E+02  1.000309162369483E+00
-3.62916778E+02  1.000309129891197E+00
-3.61916778E+02  1.000309097416324E+00
-3.60916778E+02  1.000309064944862E+00
-3.59916778E+02  1.000309032476812E+00
-3.58916778E+02  1.000309000012172E+00
-3.57916778E+02  1.000308967550942E+00
-3.56916778E+02  1.000308935093123E+00
-3.55916778E+02  1.000308902638714E+00
-3.54916778E+02  1.000308870187714E+00
-3.53916778E+02  1.000308837740123E+00
-3.52916778E+02  1.000308805295941E+00
-3.51916778E+02  1.000308772855167E+00
-3.50916778E+02  1.000308740417801E+00
